InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
537631,84879,ASSORTED COLOUR BIRD ORNAMENT,17,2019-12-26 20:48:00,1.72,12971.0,  Germany  
536064,71053,WHITE METAL LANTERN,3,06-23-2019,3.47,12873.0,netherlands
536935,84406B,CREAM CUPID HEARTS COAT HANGER,13,01/04/2019 01:28,2.89,14204.0,Australia
536346,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,09-19-2019,4.23,12663.0,United Kingdom
536726,21730,GLASS STAR FROSTED T-LIGHT HOLDER,15,05-21-2019,4.43,16472.0,United Kingdom
536653,84406B,cream cupid hearts coat hanger,5,2019-05-04 17:47:00,2.87,14194.0,EIRE
537525,22423,  REGENCY CAKESTAND 3 TIER  ,14,2019-04-02 04:56:00,11.8,16156.0,Netherlands
537383,22960,  JAM MAKING SET WITH JARS  ,7,01/10/2019 03:04,4.69,16469.0,Germany
536835,22960,JAM MAKING SET WITH JARS,4,2019-10-27 07:29:00,4.74,12722.0,Australia
536434,71053,WHITE METAL LANTERN,19,2019-04-27 09:42:00,3.67,15775.0,Spain
536208,21755,LOVE BUILDING BLOCK WORD,6,07/08/2019 22:34,5.42,,Australia
537030,22960,JAM MAKING SET WITH JARS,19,2019-05-10 22:11:00,5.34,16998.0,france
536960,22423,REGENCY CAKESTAND 3 TIER,15,11/07/2019 13:51,13.01,16923.0,  United Kingdom  
536366,22960,JAM MAKING SET WITH JARS,4,2019-05-02 03:46:00,5.2,17382.0,Switzerland
537517,22752,SET 7 BABUSHKA NESTING BOXES,2,2019-01-17 03:48:00,6.93,15691.0,Switzerland
536636,22423,regency cakestand 3 tier,17,12/05/2019 02:47,12.95,16558.0,  United Kingdom  
537450,22960,jam making set with jars,18,2019-12-20 17:39:00,5.18,12749.0,australia
536900,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,01-31-2019,2.42,13221.0,United Kingdom
537187,22960,  JAM MAKING SET WITH JARS  ,7,2019-09-05 14:00:00,5.06,12938.0,spain
536636,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2019-01-20 07:51:00,2.76,15959.0,  Switzerland  
536732,71053,white metal lantern,7,30/07/2019 13:25,3.56,14582.0,Netherlands
537491,22423,  REGENCY CAKESTAND 3 TIER  ,19,2019-03-06 18:28:00,11.86,13409.0,Spain
536977,22752,SET 7 BABUSHKA NESTING BOXES,1,2019-09-01 10:53:00,6.96,18280.0,Belgium
537647,21755,LOVE BUILDING BLOCK WORD,9,2019-06-05 08:55:00,6.42,16697.0,EIRE
536103,22752,SET 7 BABUSHKA NESTING BOXES,4,2019-07-10 04:13:00,7.53,12808.0,  Germany  
536470,22423,  REGENCY CAKESTAND 3 TIER  ,9,12-26-2019,11.94,13125.0,Spain
536258,22423,REGENCY CAKESTAND 3 TIER,19,2019-01-20 23:01:00,11.97,16541.0,  Switzerland  
536161,84879,ASSORTED COLOUR BIRD ORNAMENT,10,2019-09-11 05:53:00,1.72,13405.0,United Kingdom
C537547,21730,  GLASS STAR FROSTED T-LIGHT HOLDER  ,-16,2019-12-15 18:17:00,4.24,14100.0,belgium
536122,21755,  LOVE BUILDING BLOCK WORD  ,14,09-19-2019,5.56,,  Germany  
536190,22752,SET 7 BABUSHKA NESTING BOXES,8,11-24-2019,7.17,16531.0,Switzerland
537508,85123A,white hanging heart t-light holder,8,07-15-2019,2.63,14204.0,EIRE
536216,22752,SET 7 BABUSHKA NESTING BOXES,2,08/12/2019 22:37,7.51,,Australia
536966,71053,white metal lantern,17,2019-11-27 06:17:00,3.14,18164.0,  Australia  
536147,71053,WHITE METAL LANTERN,3,23/01/2019 23:45,3.1,12866.0,united kingdom
536531,21730,glass star frosted t-light holder,19,11-04-2019,4.42,16163.0,France
536754,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2019-04-11 20:04:00,2.7,14525.0,Australia
536298,21730,GLASS STAR FROSTED T-LIGHT HOLDER,18,2019-12-29 09:22:00,4.51,13023.0,Spain
537291,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,2019-06-25 08:26:00,2.45,16494.0,Germany
536513,84406B,CREAM CUPID HEARTS COAT HANGER,17,2019-08-22 14:27:00,2.83,16714.0,Spain
536468,71053,WHITE METAL LANTERN,9,2019-12-21 14:32:00,3.62,,United Kingdom
537167,22423,regency cakestand 3 tier,19,03/03/2019 21:27,13.09,,  Spain  
536975,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,09/02/2019 12:29,2.51,15907.0,United Kingdom
537626,22423,  REGENCY CAKESTAND 3 TIER  ,8,2019-10-14 05:43:00,13.65,16985.0,France
537263,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,03-31-2019,2.48,,Germany
537656,71053,WHITE METAL LANTERN,15,2019-01-06 02:26:00,3.21,13945.0,  Switzerland  
C536981,22752,SET 7 BABUSHKA NESTING BOXES,-7,2019-06-27 05:26:00,7.88,15724.0,United Kingdom
536677,22423,regency cakestand 3 tier,18,2019-05-31 10:03:00,12.38,16970.0,Belgium
536315,22960,jam making set with jars,2,13/04/2019 22:23,5.28,14831.0,France
536563,21730,  GLASS STAR FROSTED T-LIGHT HOLDER  ,16,2019-04-14 09:55:00,4.58,17677.0,France
537634,71270,pink crystal guitar phone charm,5,2019-11-25 03:39:00,1.17,,portugal
536024,22423,REGENCY CAKESTAND 3 TIER,10,2019-02-04 20:00:00,11.73,12980.0,United Kingdom
537401,22960,JAM MAKING SET WITH JARS,6,12-07-2019,5.44,14486.0,australia
537059,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2019-04-23 09:33:00,2.67,15886.0,France
536331,22423,regency cakestand 3 tier,2,08/09/2019 11:50,11.83,18093.0,Belgium
536254,22960,JAM MAKING SET WITH JARS,18,2019-03-17 21:16:00,4.7,15244.0,  United Kingdom  
536712,22423,REGENCY CAKESTAND 3 TIER,15,2019-05-03 14:36:00,13.16,14464.0,Belgium
536057,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,22/11/2019 21:49,4.1,14164.0,  Netherlands  
536688,71270,PINK CRYSTAL GUITAR PHONE CHARM,7,2019-10-01 19:51:00,1.15,14836.0,australia
536578,85123A,white hanging heart t-light holder,18,24/08/2019 01:37,2.58,17540.0,france
537508,71270,PINK CRYSTAL GUITAR PHONE CHARM,4,2019-04-24 02:41:00,1.29,15880.0,  Spain  
537326,21730,  GLASS STAR FROSTED T-LIGHT HOLDER  ,1,2019-10-04 02:05:00,4.45,14017.0,Belgium
C536837,71053,WHITE METAL LANTERN,-7,2019-09-18 15:16:00,3.37,14297.0,Spain
536964,21755,love building block word,7,2019-07-11 19:20:00,6.43,17287.0,United Kingdom
536783,21755,LOVE BUILDING BLOCK WORD,14,04/10/2019 11:45,6.08,16593.0,germany
536591,84879,  ASSORTED COLOUR BIRD ORNAMENT  ,7,2019-10-30 13:43:00,1.61,,United Kingdom
537355,84406B,  CREAM CUPID HEARTS COAT HANGER  ,2,2019-11-19 23:01:00,2.96,12986.0,United Kingdom
536279,84879,ASSORTED COLOUR BIRD ORNAMENT,1,15/03/2019 11:53,1.63,14125.0,EIRE
536288,84406B,CREAM CUPID HEARTS COAT HANGER,18,12/01/2019 00:29,2.97,12814.0,Switzerland
537233,22960,JAM MAKING SET WITH JARS,12,2019-11-05 12:24:00,5.18,13904.0,united kingdom
537255,22960,jam making set with jars,10,2019-11-03 19:52:00,5.09,17355.0,Portugal
536634,85123A,white hanging heart t-light holder,13,2019-04-11 09:40:00,2.51,17540.0,Portugal
536099,71053,WHITE METAL LANTERN,17,12-15-2019,3.71,15046.0,Germany
536123,21755,LOVE BUILDING BLOCK WORD,13,08-07-2019,5.42,12448.0,Spain
536633,22960,jam making set with jars,6,07/07/2019 09:42,5.15,14739.0,Netherlands
536431,21755,  LOVE BUILDING BLOCK WORD  ,16,2019-09-29 04:11:00,5.41,,united kingdom
536088,85123A,  WHITE HANGING HEART T-LIGHT HOLDER  ,7,09/07/2019 09:35,2.79,,Belgium
537080,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,17/09/2019 01:29,4.14,14258.0,EIRE
536594,71270,PINK CRYSTAL GUITAR PHONE CHARM,3,2019-04-09 17:04:00,1.18,17118.0,Germany
536343,84879,ASSORTED COLOUR BIRD ORNAMENT,12,12-18-2019,1.81,15443.0,spain
536173,22423,REGENCY CAKESTAND 3 TIER,19,2019-09-15 07:14:00,11.95,13532.0,united kingdom
536896,22423,REGENCY CAKESTAND 3 TIER,13,2019-11-04 15:28:00,11.93,15404.0,Spain
536815,71053,WHITE METAL LANTERN,10,06-10-2019,3.48,15902.0,EIRE
C537065,22423,regency cakestand 3 tier,-12,2019-06-28 17:02:00,12.33,17443.0,Switzerland
536638,84406B,CREAM CUPID HEARTS COAT HANGER,16,04/03/2019 03:25,2.9,14942.0,Netherlands
537487,22960,  JAM MAKING SET WITH JARS  ,5,2019-09-10 17:58:00,4.68,,France
537248,84879,  ASSORTED COLOUR BIRD ORNAMENT  ,7,03-22-2019,1.71,14988.0,Belgium
536536,71053,WHITE METAL LANTERN,10,15/11/2019 20:30,3.26,13800.0,Netherlands
536968,84879,ASSORTED COLOUR BIRD ORNAMENT,15,2019-08-28 11:53:00,1.64,17936.0,Belgium
537072,22752,SET 7 BABUSHKA NESTING BOXES,3,15/07/2019 21:38,7.15,13508.0,Germany
536131,71053,  WHITE METAL LANTERN  ,17,16/02/2019 09:38,3.26,16795.0,France
536031,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2019-09-27 09:11:00,2.52,13105.0,Switzerland
537319,21730,glass star frosted t-light holder,14,2019-08-05 19:11:00,3.92,12686.0,EIRE
537249,84879,  ASSORTED COLOUR BIRD ORNAMENT  ,10,2019-08-28 21:50:00,1.81,12442.0,  Germany  
536595,22960,JAM MAKING SET WITH JARS,9,04-01-2019,5.16,14726.0,United Kingdom
536661,21755,LOVE BUILDING BLOCK WORD,2,05/04/2019 14:56,5.56,12651.0,  EIRE  
536645,84406B,  CREAM CUPID HEARTS COAT HANGER  ,15,2019-01-02 12:59:00,2.8,,  Belgium  
537364,22752,set 7 babushka nesting boxes,8,19/05/2019 08:51,7.31,13971.0,belgium
537002,22960,JAM MAKING SET WITH JARS,13,30/09/2019 21:42,5.06,13643.0,spain
536918,71270,PINK CRYSTAL GUITAR PHONE CHARM,9,09-06-2019,1.36,17107.0,Switzerland
536957,21755,LOVE BUILDING BLOCK WORD,1,2019-05-27 16:40:00,5.56,17373.0,EIRE
536254,84879,assorted colour bird ornament,13,2019-08-10 14:45:00,1.79,17484.0,Spain
537579,85123A,white hanging heart t-light holder,9,07-24-2019,2.3,15195.0,EIRE
537069,22752,SET 7 BABUSHKA NESTING BOXES,18,2019-09-30 12:01:00,7.33,13742.0,Australia
536983,22752,SET 7 BABUSHKA NESTING BOXES,15,2019-10-29 16:51:00,7.51,17822.0,Switzerland
537083,84406B,CREAM CUPID HEARTS COAT HANGER,8,2019-12-02 18:52:00,2.86,14183.0,spain
536293,21755,LOVE BUILDING BLOCK WORD,10,2019-09-05 02:36:00,5.87,17885.0,germany
536477,22423,REGENCY CAKESTAND 3 TIER,16,2019-10-09 15:36:00,13.72,18264.0,  EIRE  
537445,21730,GLASS STAR FROSTED T-LIGHT HOLDER,11,2019-11-20 05:29:00,4.14,13473.0,Netherlands
537012,71053,  WHITE METAL LANTERN  ,16,23/08/2019 16:56,3.41,,Germany
536037,71270,pink crystal guitar phone charm,2,02/01/2019 01:00,1.28,13647.0,Portugal
536788,21730,GLASS STAR FROSTED T-LIGHT HOLDER,17,2019-02-10 06:34:00,3.85,13454.0,  Germany  
536440,22423,REGENCY CAKESTAND 3 TIER,4,07/03/2019 18:50,11.76,15954.0,Netherlands
536404,85123A,white hanging heart t-light holder,16,2019-11-12 02:04:00,2.36,,Australia
536858,21730,GLASS STAR FROSTED T-LIGHT HOLDER,17,19/02/2019 12:11,4.34,14878.0,germany
536315,22423,REGENCY CAKESTAND 3 TIER,7,2019-01-05 05:19:00,13.26,16424.0,EIRE
537441,71270,  PINK CRYSTAL GUITAR PHONE CHARM  ,19,20/09/2019 00:14,1.18,13573.0,Australia
536529,71270,PINK CRYSTAL GUITAR PHONE CHARM,10,2019-11-29 18:32:00,1.3,,australia
536392,22752,set 7 babushka nesting boxes,4,2019-06-21 19:02:00,7.42,15093.0,France
536880,22960,  JAM MAKING SET WITH JARS  ,12,11-03-2019,4.88,16637.0,  Portugal  
537204,22752,SET 7 BABUSHKA NESTING BOXES,2,2019-05-27 17:58:00,7.76,15576.0,  France  
536864,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,22/08/2019 05:38,2.8,,United Kingdom
536210,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2019-10-22 08:50:00,4.3,16929.0,Belgium
537259,22423,,19,07-14-2019,13.8,17538.0,Netherlands
537628,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2019-03-15 17:41:00,1.76,15733.0,Netherlands
537091,22423,REGENCY CAKESTAND 3 TIER,10,11/07/2019 09:21,13.42,15077.0,netherlands
536894,21730,GLASS STAR FROSTED T-LIGHT HOLDER,14,2019-07-15 06:11:00,4.66,15183.0,spain
536538,21755,LOVE BUILDING BLOCK WORD,9,10-23-2019,6.22,12889.0,Switzerland
537125,22423,regency cakestand 3 tier,16,2019-08-27 13:35:00,12.26,17834.0,France
C537612,84879,assorted colour bird ornament,-14,2019-04-02 23:54:00,1.59,12432.0,  United Kingdom  
536718,22960,JAM MAKING SET WITH JARS,7,2019-11-08 07:15:00,4.5,,Australia
536580,71270,,12,09-26-2019,1.27,,EIRE
537189,71270,PINK CRYSTAL GUITAR PHONE CHARM,17,16/03/2019 09:41,1.37,,Switzerland
537160,21755,LOVE BUILDING BLOCK WORD,13,2019-12-15 09:33:00,5.97,15610.0,EIRE
536625,21755,  LOVE BUILDING BLOCK WORD  ,12,2019-02-17 14:28:00,6.05,16513.0,  Netherlands  
537490,22960,JAM MAKING SET WITH JARS,8,27/06/2019 19:16,4.93,15569.0,Switzerland
536696,71053,WHITE METAL LANTERN,13,2019-06-01 21:29:00,3.13,12490.0,germany
537496,71053,WHITE METAL LANTERN,10,2019-05-15 09:28:00,3.68,14738.0,Australia
536720,22752,SET 7 BABUSHKA NESTING BOXES,9,2019-04-20 07:44:00,7.87,15928.0,Australia
537232,71270,PINK CRYSTAL GUITAR PHONE CHARM,17,06-15-2019,1.34,16284.0,Belgium
536641,71270,pink crystal guitar phone charm,8,2019-05-24 05:56:00,1.18,14126.0,Netherlands
536095,71053,  WHITE METAL LANTERN  ,10,2019-04-08 03:27:00,3.66,15731.0,Portugal
537317,22752,SET 7 BABUSHKA NESTING BOXES,2,2019-12-16 15:43:00,7.19,12595.0,Belgium
537456,71270,PINK CRYSTAL GUITAR PHONE CHARM,8,10-25-2019,1.14,13572.0,  Belgium  
537464,21755,LOVE BUILDING BLOCK WORD,3,07/12/2019 11:16,6.15,,Germany
536789,21755,LOVE BUILDING BLOCK WORD,11,2019-08-21 07:42:00,6.25,18204.0,Switzerland
537230,21755,love building block word,4,16/09/2019 06:39,5.74,17885.0,Switzerland
537080,71053,white metal lantern,3,28/03/2019 19:00,3.47,13385.0,Switzerland
536369,84879,ASSORTED COLOUR BIRD ORNAMENT,16,23/04/2019 07:06,1.6,14405.0,EIRE
536408,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2019-08-16 21:19:00,2.55,16586.0,  Switzerland  
537666,22423,REGENCY CAKESTAND 3 TIER,13,28/07/2019 20:38,12.0,15229.0,portugal
537123,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,09/07/2019 18:08,2.63,,  Australia  
C537209,71053,WHITE METAL LANTERN,-13,28/12/2019 13:15,3.48,13126.0,Belgium
536175,22960,jam making set with jars,15,19/04/2019 19:21,4.58,17731.0,australia
537133,22423,REGENCY CAKESTAND 3 TIER,12,20/12/2019 10:08,11.61,13543.0,France
537473,22960,JAM MAKING SET WITH JARS,12,17/06/2019 06:17,4.9,15699.0,France
537015,71270,PINK CRYSTAL GUITAR PHONE CHARM,12,21/02/2019 00:17,1.22,15269.0,Germany
536168,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2019-10-07 19:26:00,4.16,12380.0,  EIRE  
537642,84879,  ASSORTED COLOUR BIRD ORNAMENT  ,7,27/02/2019 08:30,1.8,15057.0,United Kingdom
536687,22752,SET 7 BABUSHKA NESTING BOXES,8,07-09-2019,6.97,13116.0,  Germany  
536407,22752,set 7 babushka nesting boxes,9,2019-09-05 16:36:00,7.3,13537.0,Spain
536814,22752,SET 7 BABUSHKA NESTING BOXES,3,26/10/2019 16:38,7.89,14233.0,Portugal
537463,21755,LOVE BUILDING BLOCK WORD,2,2019-02-03 21:06:00,6.32,15513.0,  Belgium  
537328,21755,LOVE BUILDING BLOCK WORD,5,11/09/2019 00:16,5.6,17183.0,france
536565,84406B,  CREAM CUPID HEARTS COAT HANGER  ,8,31/07/2019 14:48,2.69,14088.0,United Kingdom
536483,22960,jam making set with jars,10,2019-07-09 15:49:00,0.0,15738.0,eire
536542,22423,  REGENCY CAKESTAND 3 TIER  ,15,2019-11-25 22:37:00,11.58,13833.0,United Kingdom
536421,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2019-12-24 14:27:00,2.58,15365.0,United Kingdom
537482,71270,pink crystal guitar phone charm,6,10-21-2019,1.16,16179.0,Netherlands
536292,22960,JAM MAKING SET WITH JARS,13,09/07/2019 23:01,4.73,15926.0,Switzerland
C537161,22752,SET 7 BABUSHKA NESTING BOXES,-17,2019-08-06 16:37:00,7.39,17768.0,portugal
536919,21730,  GLASS STAR FROSTED T-LIGHT HOLDER  ,10,2019-03-26 09:03:00,4.62,14892.0,  France  
536004,21755,LOVE BUILDING BLOCK WORD,15,2019-06-22 16:55:00,6.15,13992.0,Switzerland
536160,21755,LOVE BUILDING BLOCK WORD,5,08/02/2019 08:27,5.41,15209.0,Switzerland
537056,22960,JAM MAKING SET WITH JARS,19,12-23-2019,4.77,18060.0,germany
537407,22423,,2,23/10/2019 03:44,13.48,17796.0,EIRE
537035,22423,regency cakestand 3 tier,5,11-24-2019,11.55,,Portugal
536808,84879,ASSORTED COLOUR BIRD ORNAMENT,9,2019-01-25 03:40:00,1.66,14214.0,france
537082,71053,WHITE METAL LANTERN,12,30/09/2019 11:22,3.2,16357.0,Spain
537507,22752,SET 7 BABUSHKA NESTING BOXES,8,2019-11-20 18:06:00,7.45,13872.0,Belgium
537539,71270,PINK CRYSTAL GUITAR PHONE CHARM,17,2019-10-01 10:36:00,1.23,14714.0,switzerland
536285,22960,jam making set with jars,18,2019-09-23 13:30:00,5.27,13412.0,  Netherlands  
536850,22960,  JAM MAKING SET WITH JARS  ,14,2019-01-15 12:16:00,5.02,14854.0,France
536015,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,30/05/2019 08:58,2.63,17611.0,  United Kingdom  
536771,21730,GLASS STAR FROSTED T-LIGHT HOLDER,11,04-09-2019,4.59,15940.0,  Spain  
C537162,84879,ASSORTED COLOUR BIRD ORNAMENT,-19,03-20-2019,1.67,13446.0,Switzerland
536795,71053,WHITE METAL LANTERN,19,04-12-2019,3.7,,Netherlands
536299,71270,PINK CRYSTAL GUITAR PHONE CHARM,17,2019-04-24 22:49:00,1.35,,spain
536340,71053,,2,06-24-2019,3.17,16776.0,Switzerland
536077,21730,  GLASS STAR FROSTED T-LIGHT HOLDER  ,12,09-28-2019,4.45,17383.0,EIRE
536313,84879,  ASSORTED COLOUR BIRD ORNAMENT  ,2,01/11/2019 12:18,1.79,13668.0,EIRE
537565,22752,SET 7 BABUSHKA NESTING BOXES,12,2019-07-22 04:16:00,8.35,16525.0,  United Kingdom  
537587,84879,assorted colour bird ornament,12,06-24-2019,1.75,17377.0,Netherlands
537635,22423,regency cakestand 3 tier,13,2019-08-27 19:43:00,13.3,14283.0,  Germany  
537523,84406B,CREAM CUPID HEARTS COAT HANGER,7,2019-10-16 04:14:00,2.87,15292.0,France
536996,71270,PINK CRYSTAL GUITAR PHONE CHARM,15,13/03/2019 18:22,1.16,14912.0,  France  
537127,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,02-08-2019,4.6,,Spain
536740,71053,WHITE METAL LANTERN,10,09-16-2019,3.15,13923.0,Netherlands
536388,84406B,CREAM CUPID HEARTS COAT HANGER,14,2019-05-29 10:54:00,2.98,13316.0,United Kingdom
536068,85123A,white hanging heart t-light holder,17,02/03/2019 14:55,2.57,13429.0,  France  
537377,22960,JAM MAKING SET WITH JARS,10,12-08-2019,4.96,,United Kingdom
537246,71053,white metal lantern,9,12-12-2019,3.27,,EIRE
537491,84879,ASSORTED COLOUR BIRD ORNAMENT,10,2019-05-19 23:14:00,1.69,15596.0,Germany
536387,21755,love building block word,6,2019-03-15 20:15:00,5.91,15616.0,Portugal
537557,84406B,CREAM CUPID HEARTS COAT HANGER,13,07-05-2019,2.73,15859.0,Portugal
536909,84879,ASSORTED COLOUR BIRD ORNAMENT,9,10-15-2019,1.73,12954.0,United Kingdom
536533,84879,ASSORTED COLOUR BIRD ORNAMENT,4,08/02/2019 00:03,1.59,12835.0,Netherlands
536028,22752,SET 7 BABUSHKA NESTING BOXES,15,06/12/2019 22:42,8.1,12881.0,France
536623,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2019-05-10 10:11:00,2.44,14520.0,  Australia  
536935,71270,PINK CRYSTAL GUITAR PHONE CHARM,8,2019-11-01 01:50:00,1.29,16913.0,Spain
537311,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2019-12-18 20:05:00,2.65,17821.0,Switzerland
537594,22752,SET 7 BABUSHKA NESTING BOXES,17,08-24-2019,8.16,17237.0,Belgium
536207,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2019-11-02 18:32:00,2.49,17107.0,Portugal
537185,84879,ASSORTED COLOUR BIRD ORNAMENT,15,27/10/2019 22:06,1.64,15932.0,france
536951,22423,REGENCY CAKESTAND 3 TIER,14,2019-07-17 15:37:00,11.74,17857.0,germany
537166,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2019-12-31 09:09:00,2.48,16702.0,France
536121,22752,SET 7 BABUSHKA NESTING BOXES,5,08-15-2019,7.55,17392.0,EIRE
536972,71053,WHITE METAL LANTERN,14,23/10/2019 16:51,3.5,16116.0,Portugal
537329,22960,jam making set with jars,11,2019-03-17 10:12:00,4.68,13112.0,Portugal
536430,84406B,cream cupid hearts coat hanger,3,2019-08-22 17:11:00,2.66,,belgium
537001,21755,LOVE BUILDING BLOCK WORD,17,2019-07-02 09:23:00,5.43,15028.0,United Kingdom
536990,84406B,CREAM CUPID HEARTS COAT HANGER,16,2019-04-05 11:40:00,2.48,13108.0,Germany
537233,21755,love building block word,10,2019-03-03 19:43:00,5.5,18222.0,Belgium
C537064,84406B,cream cupid hearts coat hanger,-12,2019-07-23 13:12:00,2.55,13175.0,france
536345,71270,PINK CRYSTAL GUITAR PHONE CHARM,10,2019-01-22 00:44:00,1.19,12933.0,  Belgium  
537505,71053,WHITE METAL LANTERN,14,2019-04-04 04:15:00,3.54,17702.0,Netherlands
536551,22752,SET 7 BABUSHKA NESTING BOXES,10,03-08-2019,7.06,16641.0,germany
536950,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2019-01-16 03:43:00,3.98,13526.0,  United Kingdom  
537023,22960,JAM MAKING SET WITH JARS,12,2019-04-17 13:08:00,4.65,13225.0,Switzerland
537358,22960,JAM MAKING SET WITH JARS,4,2019-11-23 10:28:00,5.15,12792.0,spain
536975,22423,REGENCY CAKESTAND 3 TIER,8,2019-10-13 04:56:00,13.47,18064.0,Netherlands
536962,22752,set 7 babushka nesting boxes,11,12-09-2019,7.06,16149.0,Spain
536073,21730,  GLASS STAR FROSTED T-LIGHT HOLDER  ,8,07-30-2019,4.34,,Spain
536800,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2019-06-11 12:09:00,1.84,13267.0,Netherlands
537356,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,02/03/2019 06:33,2.63,,germany
537309,71053,WHITE METAL LANTERN,2,2019-01-15 11:36:00,3.61,15990.0,Belgium
537016,71270,PINK CRYSTAL GUITAR PHONE CHARM,17,2019-05-06 15:04:00,1.31,15268.0,Australia
536997,22752,  SET 7 BABUSHKA NESTING BOXES  ,5,12/12/2019 17:17,7.05,17699.0,  France  
536669,21730,GLASS STAR FROSTED T-LIGHT HOLDER,19,07/01/2019 14:11,4.33,16450.0,EIRE
536721,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2019-12-04 23:48:00,4.06,14385.0,Australia
536013,71053,,6,2019-09-24 17:26:00,3.5,17923.0,Switzerland
536397,21755,  LOVE BUILDING BLOCK WORD  ,5,17/01/2019 15:27,6.2,13889.0,EIRE
536947,22752,  SET 7 BABUSHKA NESTING BOXES  ,12,06-28-2019,8.3,13474.0,Portugal
C537612,84879,ASSORTED COLOUR BIRD ORNAMENT,-14,02/04/2019 23:54,1.59,12432.0,United Kingdom
536187,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,04-07-2019,2.59,14124.0,Netherlands
537177,21730,  GLASS STAR FROSTED T-LIGHT HOLDER  ,18,04/05/2019 20:45,4.07,13014.0,Australia
536846,84406B,CREAM CUPID HEARTS COAT HANGER,1,06-11-2019,2.66,12883.0,EIRE
537363,22752,SET 7 BABUSHKA NESTING BOXES,15,04-23-2019,7.41,18094.0,Australia
537255,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,08/09/2019 13:04,4.65,17128.0,  Germany  
537200,84406B,CREAM CUPID HEARTS COAT HANGER,3,29/10/2019 21:33,2.63,14424.0,Switzerland
536174,21730,GLASS STAR FROSTED T-LIGHT HOLDER,14,27/08/2019 08:40,4.22,12946.0,portugal
537352,71270,PINK CRYSTAL GUITAR PHONE CHARM,9,02-28-2019,1.23,,Portugal
537554,21730,glass star frosted t-light holder,16,2019-12-01 21:10:00,4.02,,  Belgium  
537341,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2019-06-27 22:47:00,2.31,15842.0,EIRE
536741,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2019-03-06 18:48:00,2.75,16486.0,  EIRE  
536753,71270,PINK CRYSTAL GUITAR PHONE CHARM,18,2019-11-16 08:39:00,1.27,14097.0,United Kingdom
537172,84406B,cream cupid hearts coat hanger,13,2019-06-18 17:15:00,2.88,,Belgium
536980,22960,jam making set with jars,1,2019-09-26 09:02:00,4.68,13546.0,netherlands
537294,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2019-03-03 22:53:00,4.07,13055.0,Australia
537613,84406B,CREAM CUPID HEARTS COAT HANGER,2,14/02/2019 05:52,2.95,15068.0,  Portugal  
536885,21730,GLASS STAR FROSTED T-LIGHT HOLDER,17,15/08/2019 03:57,4.34,18057.0,france
537307,84406B,cream cupid hearts coat hanger,3,2019-12-24 22:43:00,2.63,17241.0,EIRE
537085,71270,PINK CRYSTAL GUITAR PHONE CHARM,3,07/07/2019 08:48,1.14,13123.0,Spain
536842,84879,ASSORTED COLOUR BIRD ORNAMENT,13,2019-10-08 07:50:00,1.62,13370.0,australia
537144,21730,  GLASS STAR FROSTED T-LIGHT HOLDER  ,9,2019-05-21 20:00:00,4.47,12883.0,Portugal
536192,84879,  ASSORTED COLOUR BIRD ORNAMENT  ,9,10-15-2019,1.63,15674.0,Spain
536550,71270,pink crystal guitar phone charm,1,2019-12-31 06:31:00,1.15,14597.0,  Germany  
