InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,IsCancelled,IsGuestCheckout,TotalPrice
536778,22752,SET 7 BABUSHKA NESTING BOXES,8,2019-01-01 00:00:00,7.72,16183,EIRE,False,False,61.76
537226,21730,GLASS STAR FROSTED T-LIGHT HOLDER,18,2019-03-05 15:49:00,3.98,16680,United Kingdom,False,False,71.64
536659,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2019-12-11 00:00:00,2.48,13258,Germany,False,False,24.8
537387,84406B,CREAM CUPID HEARTS COAT HANGER,16,2019-11-11 02:06:00,2.74,16409,Switzerland,False,False,43.84
536270,22960,JAM MAKING SET WITH JARS,18,2019-09-18 22:03:00,5.01,17019,France,False,False,90.18
537657,71053,WHITE METAL LANTERN,7,2019-11-16 07:24:00,3.12,16856,Belgium,False,False,21.84
536826,21730,GLASS STAR FROSTED T-LIGHT HOLDER,11,2019-05-09 02:35:00,4.18,17019,Portugal,False,False,45.98
537645,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2019-06-19 00:00:00,2.68,18197,Switzerland,False,False,16.08
537423,22423,REGENCY CAKESTAND 3 TIER,2,2019-09-18 19:48:00,13.49,12645,France,False,False,26.98
537662,71053,WHITE METAL LANTERN,10,2019-06-14 00:00:00,3.72,12964,Australia,False,False,37.2
536456,22960,JAM MAKING SET WITH JARS,18,2019-11-30 16:23:00,4.66,12684,Germany,False,False,83.88
536889,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2019-06-13 22:46:00,1.78,13463,Netherlands,False,False,10.68
537530,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2019-02-24 16:06:00,4.12,13881,France,False,False,4.12
536506,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2019-02-12 13:44:00,16.24,16274,United Kingdom,False,False,64.96
537573,21755,LOVE BUILDING BLOCK WORD,7,2019-07-08 13:54:00,6.21,16048,Germany,False,False,43.47
536312,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2019-03-16 06:00:00,2.66,17461,Portugal,False,False,5.32
536401,21730,GLASS STAR FROSTED T-LIGHT HOLDER,14,2019-06-22 00:00:00,4.06,14577,Switzerland,False,False,56.84
536400,22752,SET 7 BABUSHKA NESTING BOXES,9,2019-03-07 00:00:00,7.77,13569,Belgium,False,False,69.93
C537047,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-19,2019-01-17 16:18:00,4.22,16592,Australia,True,False,-80.18
537056,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2019-12-29 07:23:00,4.34,,Germany,False,True,13.02
537264,22423,REGENCY CAKESTAND 3 TIER,6,2019-02-10 13:29:00,11.58,13570,France,False,False,69.48
536043,21755,LOVE BUILDING BLOCK WORD,17,2019-09-16 03:41:00,5.8,13768,Belgium,False,False,98.6
536173,71270,PINK CRYSTAL GUITAR PHONE CHARM,13,2019-07-04 08:31:00,1.19,14725,EIRE,False,False,15.47
536318,22960,JAM MAKING SET WITH JARS,15,2019-02-09 12:55:00,5.08,15657,United Kingdom,False,False,76.2
536304,22423,REGENCY CAKESTAND 3 TIER,6,2019-10-06 00:00:00,11.99,17529,United Kingdom,False,False,71.94
536286,22423,REGENCY CAKESTAND 3 TIER,7,2019-06-10 00:10:00,12.3,,Netherlands,False,True,86.1
536677,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2019-10-22 00:00:00,2.72,12739,Spain,False,False,43.52
536550,84879,ASSORTED COLOUR BIRD ORNAMENT,14,2019-08-11 20:47:00,1.56,12998,France,False,False,21.84
536438,22423,REGENCY CAKESTAND 3 TIER,13,2019-05-27 03:43:00,12.97,17542,Portugal,False,False,168.61
536799,84406B,CREAM CUPID HEARTS COAT HANGER,4,2019-09-07 17:27:00,2.67,15610,Netherlands,False,False,10.68
536986,84879,ASSORTED COLOUR BIRD ORNAMENT,10,2019-02-02 15:14:00,1.83,16940,United Kingdom,False,False,18.3
536725,22752,SET 7 BABUSHKA NESTING BOXES,6,2019-07-01 00:00:00,7.73,,EIRE,False,True,46.38
C536603,22423,REGENCY CAKESTAND 3 TIER,-7,2019-10-28 11:34:00,13.07,14571,Portugal,True,False,-91.49
536777,71270,PINK CRYSTAL GUITAR PHONE CHARM,1,2019-01-18 14:58:00,1.28,14934,United Kingdom,False,False,1.28
537410,71053,WHITE METAL LANTERN,4,2019-04-16 19:37:00,3.52,,Switzerland,False,True,14.08
537008,71053,WHITE METAL LANTERN,12,2019-01-26 00:00:00,3.49,12544,Germany,False,False,41.88
536207,71053,WHITE METAL LANTERN,45,2019-12-07 21:12:00,3.68,16200,Netherlands,False,False,165.6
536229,71270,PINK CRYSTAL GUITAR PHONE CHARM,16,2019-07-27 21:10:00,1.15,14756,Switzerland,False,False,18.4
537303,84406B,CREAM CUPID HEARTS COAT HANGER,14,2019-01-11 10:19:00,2.61,13182,EIRE,False,False,36.54
536455,84406B,CREAM CUPID HEARTS COAT HANGER,2,2019-02-22 19:06:00,2.92,15098,Germany,False,False,5.84
537014,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2019-03-09 22:48:00,2.58,17794,EIRE,False,False,15.48
537274,71270,PINK CRYSTAL GUITAR PHONE CHARM,14,2019-01-21 00:00:00,1.25,,Germany,False,True,17.5
537310,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,2019-02-18 00:00:00,2.3,17949,Switzerland,False,False,39.1
536203,21730,GLASS STAR FROSTED T-LIGHT HOLDER,19,2019-01-03 04:51:00,3.96,16451,Netherlands,False,False,75.24
536835,71270,PINK CRYSTAL GUITAR PHONE CHARM,5,2019-03-04 22:12:00,1.16,13397,Germany,False,False,5.8
537494,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2019-08-16 00:00:00,4.37,15988,Switzerland,False,False,13.11
537137,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2019-12-01 14:57:00,2.7,16852,Switzerland,False,False,13.5
536154,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2019-02-25 05:32:00,4.47,13831,Australia,False,False,35.76
536524,84879,ASSORTED COLOUR BIRD ORNAMENT,18,2019-08-23 03:09:00,1.86,13019,Switzerland,False,False,33.48
536850,22423,REGENCY CAKESTAND 3 TIER,5,2019-10-04 00:13:00,12.39,15274,Spain,False,False,61.95
536102,22752,SET 7 BABUSHKA NESTING BOXES,4,2019-01-10 05:08:00,7.92,17647,United Kingdom,False,False,31.68
536707,21730,GLASS STAR FROSTED T-LIGHT HOLDER,15,2019-07-07 22:36:00,4.54,16919,United Kingdom,False,False,68.1
536803,84879,ASSORTED COLOUR BIRD ORNAMENT,17,2019-07-05 10:17:00,1.69,12519,Netherlands,False,False,28.73
536193,84406B,CREAM CUPID HEARTS COAT HANGER,4,2019-10-28 11:54:00,2.9,16002,Australia,False,False,11.6
536035,84406B,CREAM CUPID HEARTS COAT HANGER,13,2019-01-02 00:07:00,2.49,13274,United Kingdom,False,False,32.37
536568,21730,GLASS STAR FROSTED T-LIGHT HOLDER,13,2019-04-28 11:45:00,4.62,15096,United Kingdom,False,False,60.06
536333,22960,JAM MAKING SET WITH JARS,2,2019-09-20 08:09:00,4.9,13130,Germany,False,False,9.8
537060,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2019-09-11 00:00:00,1.55,17131,Australia,False,False,9.3
536851,22752,SET 7 BABUSHKA NESTING BOXES,16,2019-08-13 00:00:00,7.98,17265,Switzerland,False,False,127.68
536337,21755,LOVE BUILDING BLOCK WORD,10,2019-08-30 05:47:00,5.66,14376,France,False,False,56.6
537187,84406B,CREAM CUPID HEARTS COAT HANGER,1,2019-02-06 17:43:00,2.72,12680,France,False,False,2.72
536998,71053,WHITE METAL LANTERN,2,2019-10-16 06:00:00,3.37,16153,Portugal,False,False,6.74
537078,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,2019-06-09 18:19:00,4.1,17261,EIRE,False,False,28.7
536344,71053,WHITE METAL LANTERN,10,2019-10-04 17:01:00,3.63,13368,Switzerland,False,False,36.3
537609,84406B,CREAM CUPID HEARTS COAT HANGER,12,2019-12-31 00:00:00,2.85,16155,Portugal,False,False,34.2
537134,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2019-06-13 00:12:00,1.86,18140,Switzerland,False,False,3.72
536445,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2019-09-12 17:21:00,1.54,16809,Switzerland,False,False,9.24
537615,71053,WHITE METAL LANTERN,1,2019-09-27 15:50:00,3.66,16424,Spain,False,False,3.66
536793,22423,REGENCY CAKESTAND 3 TIER,2,2019-02-07 12:12:00,12.94,12566,United Kingdom,False,False,25.88
537527,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2019-06-09 06:14:00,2.79,16117,Spain,False,False,19.53
536953,22752,SET 7 BABUSHKA NESTING BOXES,7,2019-04-18 18:07:00,7.25,17589,Portugal,False,False,50.75
536745,84879,ASSORTED COLOUR BIRD ORNAMENT,15,2019-12-11 01:16:00,1.76,17720,Switzerland,False,False,26.4
537316,22960,JAM MAKING SET WITH JARS,14,2019-04-04 10:17:00,5.01,,Australia,False,True,70.14
536698,22960,JAM MAKING SET WITH JARS,10,2019-04-08 02:35:00,5.02,17336,EIRE,False,False,50.2
536290,84406B,CREAM CUPID HEARTS COAT HANGER,9,2019-01-30 20:07:00,2.86,17715,Netherlands,False,False,25.74
537622,22960,JAM MAKING SET WITH JARS,9,2019-08-30 00:00:00,4.53,14134,Portugal,False,False,40.77
537016,71270,PINK CRYSTAL GUITAR PHONE CHARM,3,2019-07-26 12:53:00,1.19,16109,Switzerland,False,False,3.57
537637,21755,LOVE BUILDING BLOCK WORD,11,2019-03-01 12:08:00,6.44,16282,Belgium,False,False,70.84
537544,71053,WHITE METAL LANTERN,6,2019-09-16 15:58:00,3.6,12501,France,False,False,21.6
537101,21755,LOVE BUILDING BLOCK WORD,10,2019-03-06 19:53:00,5.82,13631,Germany,False,False,58.2
537297,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2019-07-04 12:12:00,1.78,14947,EIRE,False,False,10.68
536325,71053,WHITE METAL LANTERN,8,2019-02-05 19:30:00,3.5,15072,Portugal,False,False,28.0
536989,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2019-12-09 00:55:00,1.59,13674,Belgium,False,False,6.36
536569,21755,LOVE BUILDING BLOCK WORD,12,2019-10-01 11:51:00,6.24,15807,Belgium,False,False,74.88
537240,21755,LOVE BUILDING BLOCK WORD,15,2019-01-08 13:29:00,6.18,13962,Portugal,False,False,92.7
536606,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2019-11-05 17:02:00,4.03,13723,Switzerland,False,False,4.03
536970,21730,GLASS STAR FROSTED T-LIGHT HOLDER,14,2019-02-05 00:00:00,3.89,13492,Belgium,False,False,54.46
536391,22752,SET 7 BABUSHKA NESTING BOXES,14,2019-06-06 00:00:00,8.19,14619,Belgium,False,False,114.66
536446,22752,SET 7 BABUSHKA NESTING BOXES,13,2019-11-06 03:24:00,7.0,17073,Australia,False,False,91.0
537248,84406B,CREAM CUPID HEARTS COAT HANGER,1,2019-04-30 22:17:00,2.87,16802,Belgium,False,False,2.87
537227,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2019-11-24 12:46:00,2.67,,Germany,False,True,10.68
537468,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,2019-10-05 00:00:00,2.42,12691,France,False,False,43.56
536503,22752,SET 7 BABUSHKA NESTING BOXES,18,2019-09-28 05:16:00,7.32,17238,Spain,False,False,131.76
536643,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2019-10-02 18:27:00,2.72,15061,Spain,False,False,29.92
536068,21755,LOVE BUILDING BLOCK WORD,1,2019-02-18 07:04:00,6.06,14386,Belgium,False,False,6.06
537389,21755,LOVE BUILDING BLOCK WORD,3,2019-12-16 12:24:00,5.79,13879,Australia,False,False,17.37
536117,22960,JAM MAKING SET WITH JARS,17,2019-08-17 03:02:00,5.39,,Switzerland,False,True,91.63
537027,71270,PINK CRYSTAL GUITAR PHONE CHARM,5,2019-08-27 06:27:00,1.27,14062,Belgium,False,False,6.35
C537518,22423,REGENCY CAKESTAND 3 TIER,-13,2019-09-22 03:24:00,13.46,15839,Portugal,True,False,-174.98
536243,22960,JAM MAKING SET WITH JARS,2,2019-04-04 16:24:00,5.04,14792,Netherlands,False,False,10.08
536481,21730,GLASS STAR FROSTED T-LIGHT HOLDER,19,2019-03-08 11:09:00,4.67,13120,Portugal,False,False,88.73
536234,21755,LOVE BUILDING BLOCK WORD,4,2019-01-08 00:00:00,5.55,13540,Portugal,False,False,22.2
536908,22423,REGENCY CAKESTAND 3 TIER,5,2019-09-27 16:15:00,11.64,15962,United Kingdom,False,False,58.2
537548,84406B,CREAM CUPID HEARTS COAT HANGER,8,2019-02-25 01:29:00,2.64,15992,United Kingdom,False,False,21.12
536887,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2019-07-06 00:00:00,4.02,14301,Spain,False,False,24.12
536053,21755,LOVE BUILDING BLOCK WORD,15,2019-05-20 01:10:00,6.31,17739,France,False,False,94.65
537571,22960,JAM MAKING SET WITH JARS,11,2019-10-24 05:45:00,5.41,15488,Portugal,False,False,59.51
537203,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2019-11-26 08:55:00,1.76,17855,Switzerland,False,False,5.28
537066,84406B,CREAM CUPID HEARTS COAT HANGER,18,2019-07-13 02:28:00,2.84,15939,Germany,False,False,51.12
537163,21730,GLASS STAR FROSTED T-LIGHT HOLDER,18,2019-08-09 21:01:00,4.0,14567,Spain,False,False,72.0
536461,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19,2019-01-06 14:21:00,2.58,14929,Netherlands,False,False,49.02
537444,71053,WHITE METAL LANTERN,18,2019-06-23 00:00:00,3.48,17083,Germany,False,False,62.64
536167,71053,WHITE METAL LANTERN,3,2019-09-09 11:44:00,3.65,,Germany,False,True,10.95
537458,84406B,CREAM CUPID HEARTS COAT HANGER,18,2019-04-05 02:34:00,2.91,12721,France,False,False,52.38
537665,22423,REGENCY CAKESTAND 3 TIER,4,2019-09-04 16:28:00,12.8,,Netherlands,False,True,51.2
536701,22960,JAM MAKING SET WITH JARS,18,2019-03-07 08:00:00,5.3,12687,United Kingdom,False,False,95.4
537090,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2019-06-13 08:33:00,2.67,12735,Germany,False,False,26.7
536744,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2019-08-17 19:25:00,2.79,15133,Australia,False,False,8.37
537397,21730,GLASS STAR FROSTED T-LIGHT HOLDER,19,2019-05-13 11:48:00,3.95,12744,Portugal,False,False,75.05
537206,71270,PINK CRYSTAL GUITAR PHONE CHARM,9,2019-11-05 01:08:00,1.33,16416,Spain,False,False,11.97
536888,22960,JAM MAKING SET WITH JARS,3,2019-07-21 00:00:00,5.15,13633,Switzerland,False,False,15.45
536335,22960,JAM MAKING SET WITH JARS,10,2019-05-23 12:15:00,5.35,13415,EIRE,False,False,53.5
537343,71053,WHITE METAL LANTERN,12,2019-11-13 21:12:00,3.59,13108,EIRE,False,False,43.08
537583,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2019-02-06 15:44:00,2.53,,Belgium,False,True,25.3
536723,22752,SET 7 BABUSHKA NESTING BOXES,5,2019-05-28 18:44:00,7.08,16927,France,False,False,35.4
536630,84879,ASSORTED COLOUR BIRD ORNAMENT,18,2019-02-15 02:53:00,1.62,12661,Spain,False,False,29.16
536429,71270,PINK CRYSTAL GUITAR PHONE CHARM,17,2019-01-19 15:48:00,1.19,13212,United Kingdom,False,False,20.23
C536122,84879,ASSORTED COLOUR BIRD ORNAMENT,-3,2019-07-13 12:28:00,1.69,12533,Netherlands,True,False,-5.07
537072,71053,WHITE METAL LANTERN,12,2019-02-02 06:21:00,3.65,16670,Belgium,False,False,43.8
537096,22752,SET 7 BABUSHKA NESTING BOXES,8,2019-04-14 21:49:00,7.89,14771,Portugal,False,False,63.12
536439,71270,PINK CRYSTAL GUITAR PHONE CHARM,16,2019-05-31 09:09:00,1.34,18196,Switzerland,False,False,21.44
536164,71053,WHITE METAL LANTERN,14,2019-12-21 04:11:00,3.3,14585,France,False,False,46.2
536654,71053,WHITE METAL LANTERN,12,2019-01-15 06:16:00,3.38,,Switzerland,False,True,40.56
537614,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2019-08-13 15:18:00,2.78,13907,Switzerland,False,False,22.24
537576,71053,WHITE METAL LANTERN,18,2019-06-09 21:45:00,3.11,16401,Germany,False,False,55.98
536111,84406B,CREAM CUPID HEARTS COAT HANGER,11,2019-01-28 23:07:00,3.01,17050,Portugal,False,False,33.11
536491,84406B,CREAM CUPID HEARTS COAT HANGER,16,2019-09-14 00:00:00,2.49,16992,Switzerland,False,False,39.84
536226,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2019-05-28 00:00:00,4.67,14857,Netherlands,False,False,46.7
536945,84406B,CREAM CUPID HEARTS COAT HANGER,14,2019-01-25 17:39:00,2.76,13249,United Kingdom,False,False,38.64
536379,84406B,CREAM CUPID HEARTS COAT HANGER,1,2019-05-06 06:00:00,2.85,13262,Switzerland,False,False,2.85
536407,21755,LOVE BUILDING BLOCK WORD,17,2019-10-30 02:37:00,6.36,12988,Belgium,False,False,108.12
537282,22960,JAM MAKING SET WITH JARS,3,2019-01-02 05:21:00,5.03,14413,France,False,False,15.09
C536966,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-18,2019-08-18 10:00:00,4.4,17701,France,True,False,-79.2
537383,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2019-03-10 23:02:00,1.56,,France,False,True,18.72
537502,21755,LOVE BUILDING BLOCK WORD,11,2019-09-30 06:32:00,6.15,16441,Australia,False,False,67.65
536022,22752,SET 7 BABUSHKA NESTING BOXES,3,2019-09-16 01:19:00,6.92,13503,Germany,False,False,20.76
537109,21755,LOVE BUILDING BLOCK WORD,7,2019-06-06 18:14:00,5.75,15993,United Kingdom,False,False,40.25
537278,22423,REGENCY CAKESTAND 3 TIER,10,2019-02-05 10:10:00,13.92,12870,Spain,False,False,139.2
536627,21755,LOVE BUILDING BLOCK WORD,8,2019-09-13 00:00:00,5.56,16894,United Kingdom,False,False,44.48
536159,22752,SET 7 BABUSHKA NESTING BOXES,16,2019-02-16 00:15:00,8.25,15602,Germany,False,False,132.0
537518,84406B,CREAM CUPID HEARTS COAT HANGER,13,2019-06-14 09:08:00,2.57,15360,France,False,False,33.41
537631,84406B,CREAM CUPID HEARTS COAT HANGER,15,2019-02-21 01:26:00,2.82,16926,France,False,False,42.3
536794,71270,PINK CRYSTAL GUITAR PHONE CHARM,16,2019-05-23 12:59:00,1.19,12350,Belgium,False,False,19.04
536390,22752,SET 7 BABUSHKA NESTING BOXES,17,2019-01-02 11:19:00,8.0,16680,France,False,False,136.0
537601,71053,WHITE METAL LANTERN,19,2019-07-21 12:33:00,3.39,12655,Australia,False,False,64.41
536786,22423,REGENCY CAKESTAND 3 TIER,6,2019-04-10 00:00:00,13.4,15631,Germany,False,False,80.4
536141,84879,ASSORTED COLOUR BIRD ORNAMENT,18,2019-05-24 08:26:00,1.85,14458,Belgium,False,False,33.3
536751,71270,PINK CRYSTAL GUITAR PHONE CHARM,6,2019-08-11 21:48:00,1.37,14922,Spain,False,False,8.22
536444,84406B,CREAM CUPID HEARTS COAT HANGER,5,2019-05-28 08:35:00,2.56,14009,Switzerland,False,False,12.8
536066,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2019-08-29 17:24:00,3.97,17367,Switzerland,False,False,3.97
536785,84406B,CREAM CUPID HEARTS COAT HANGER,14,2019-04-09 11:54:00,2.93,16590,France,False,False,41.02
537201,21755,LOVE BUILDING BLOCK WORD,17,2019-08-25 09:55:00,6.24,15267,France,False,False,106.08
536646,71053,WHITE METAL LANTERN,18,2019-12-03 10:11:00,3.63,,Australia,False,True,65.34
C537496,22423,REGENCY CAKESTAND 3 TIER,-2,2019-08-14 23:46:00,12.59,12934,France,True,False,-25.18
536047,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2019-09-09 00:00:00,4.48,14543,Netherlands,False,False,44.8
537638,22752,SET 7 BABUSHKA NESTING BOXES,4,2019-06-27 00:00:00,7.36,15592,EIRE,False,False,29.44
536083,84406B,CREAM CUPID HEARTS COAT HANGER,13,2019-07-21 23:50:00,2.48,14013,France,False,False,32.24
537639,22752,SET 7 BABUSHKA NESTING BOXES,18,2019-11-10 17:26:00,7.22,15993,Germany,False,False,129.96
536484,84406B,CREAM CUPID HEARTS COAT HANGER,6,2019-05-02 08:25:00,2.59,14212,Spain,False,False,15.54
537334,22960,JAM MAKING SET WITH JARS,14,2019-01-18 12:37:00,4.68,16319,France,False,False,65.52
536139,71270,PINK CRYSTAL GUITAR PHONE CHARM,1,2019-07-17 00:00:00,1.34,12933,Belgium,False,False,1.34
536303,22752,SET 7 BABUSHKA NESTING BOXES,1,2019-04-12 08:24:00,8.04,13752,EIRE,False,False,8.04
537537,71270,PINK CRYSTAL GUITAR PHONE CHARM,16,2019-03-13 11:45:00,1.14,18062,United Kingdom,False,False,18.24
536865,22752,SET 7 BABUSHKA NESTING BOXES,15,2019-02-09 15:14:00,7.36,,Belgium,False,True,110.4
537235,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2019-11-24 10:11:00,4.58,16917,Netherlands,False,False,41.22
537171,22752,SET 7 BABUSHKA NESTING BOXES,19,2019-02-15 09:31:00,8.16,,United Kingdom,False,True,155.04
536769,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,2019-02-10 18:54:00,4.41,16258,Australia,False,False,30.87
536704,84406B,CREAM CUPID HEARTS COAT HANGER,3,2019-12-27 22:36:00,2.91,,United Kingdom,False,True,8.73
537561,22752,SET 7 BABUSHKA NESTING BOXES,5,2019-03-02 07:43:00,7.94,14678,United Kingdom,False,False,39.7
537332,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2019-08-18 11:33:00,4.33,17886,Netherlands,False,False,12.99
537058,22752,SET 7 BABUSHKA NESTING BOXES,8,2019-01-26 00:00:00,8.15,,Germany,False,True,65.2
536898,84879,ASSORTED COLOUR BIRD ORNAMENT,9,2019-08-07 06:13:00,1.73,18242,France,False,False,15.57
536429,22423,REGENCY CAKESTAND 3 TIER,10,2019-02-07 01:30:00,12.03,14451,United Kingdom,False,False,120.3
536551,71270,PINK CRYSTAL GUITAR PHONE CHARM,16,2019-04-01 00:04:00,1.19,12429,Spain,False,False,19.04
536304,84406B,CREAM CUPID HEARTS COAT HANGER,5,2019-10-06 07:08:00,2.95,17947,France,False,False,14.75
537164,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2019-10-28 19:40:00,2.7,12971,France,False,False,13.5
536710,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2019-01-14 00:00:00,4.53,13814,Belgium,False,False,13.59
536255,84406B,CREAM CUPID HEARTS COAT HANGER,12,2019-02-20 05:52:00,2.72,13323,Portugal,False,False,32.64
537609,21755,LOVE BUILDING BLOCK WORD,10,2019-09-24 14:31:00,5.54,16213,EIRE,False,False,55.4
536048,22423,REGENCY CAKESTAND 3 TIER,18,2019-05-23 00:00:00,13.08,12396,EIRE,False,False,235.44
536377,22960,JAM MAKING SET WITH JARS,13,2019-07-03 12:04:00,4.93,13025,United Kingdom,False,False,64.09
536885,22423,REGENCY CAKESTAND 3 TIER,10,2019-09-10 05:41:00,13.22,,United Kingdom,False,True,132.2
536131,71053,WHITE METAL LANTERN,16,2019-10-09 23:52:00,3.63,16314,Portugal,False,False,58.08
537219,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2019-11-30 03:54:00,1.8,15581,Belgium,False,False,28.8
536015,84879,ASSORTED COLOUR BIRD ORNAMENT,17,2019-02-12 12:27:00,1.82,15135,EIRE,False,False,30.94
537089,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2019-12-06 17:20:00,2.69,17814,Australia,False,False,26.9
537156,22752,SET 7 BABUSHKA NESTING BOXES,17,2019-05-08 00:00:00,8.26,12977,France,False,False,140.42
537304,71270,PINK CRYSTAL GUITAR PHONE CHARM,5,2019-11-16 16:19:00,1.32,15496,Switzerland,False,False,6.6
536107,21730,GLASS STAR FROSTED T-LIGHT HOLDER,18,2019-09-24 09:23:00,4.62,16938,EIRE,False,False,83.16
536719,22960,JAM MAKING SET WITH JARS,5,2019-01-05 12:53:00,4.84,13421,United Kingdom,False,False,24.2
537534,22960,JAM MAKING SET WITH JARS,19,2019-07-29 00:22:00,4.47,13509,Netherlands,False,False,84.93
536652,22752,SET 7 BABUSHKA NESTING BOXES,16,2019-02-27 23:12:00,7.17,15003,Belgium,False,False,114.72
537173,22423,REGENCY CAKESTAND 3 TIER,6,2019-09-18 10:17:00,12.38,14629,Netherlands,False,False,74.28
536809,22960,JAM MAKING SET WITH JARS,16,2019-07-31 00:00:00,5.06,15322,Spain,False,False,80.96
537402,71053,WHITE METAL LANTERN,15,2019-06-10 06:35:00,3.49,14176,Belgium,False,False,52.35
536728,21755,LOVE BUILDING BLOCK WORD,11,2019-01-14 00:00:00,5.75,17009,Belgium,False,False,63.25
537481,71270,PINK CRYSTAL GUITAR PHONE CHARM,13,2019-11-15 19:13:00,1.18,12869,France,False,False,15.34
536900,22752,SET 7 BABUSHKA NESTING BOXES,11,2019-01-09 06:58:00,7.78,14386,France,False,False,85.58
537534,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2019-09-15 19:16:00,1.73,14472,Belgium,False,False,3.46
536690,71270,PINK CRYSTAL GUITAR PHONE CHARM,3,2019-02-22 00:00:00,1.17,14657,Australia,False,False,3.51
536455,22423,REGENCY CAKESTAND 3 TIER,10,2019-05-16 15:10:00,11.72,16180,United Kingdom,False,False,117.2
537031,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2019-01-13 18:36:00,2.51,18226,EIRE,False,False,37.65
536788,71270,PINK CRYSTAL GUITAR PHONE CHARM,4,2019-10-10 14:04:00,1.17,14614,Australia,False,False,4.68
536310,71053,WHITE METAL LANTERN,13,2019-09-04 00:00:00,3.4,13229,Spain,False,False,44.2
536756,22960,JAM MAKING SET WITH JARS,13,2019-03-12 17:47:00,5.13,15711,Germany,False,False,66.69
